CEP Inicial;CEP Final;UF;IBGE do Município;Nome do Município (Base IBGE);Base;Risco;Prazo;Tipo de Atendimento;Localidade Comercial;Geografia Comercial
05574220;05574220;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05574230;05574260;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05574270;05574270;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05574280;05574320;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05574325;05574325;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05574330;05574330;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05574335;05574335;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05574360;05574420;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05574425;05574425;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05574430;05574470;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05574480;05576100;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05576200;05576200;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05576900;05581902;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05582000;05582001;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05583000;05584110;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05585000;05585000;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05585010;05585010;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05585015;05585015;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05585020;05587210;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05588000;05588001;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05588010;05588010;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05589000;05589010;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05589020;05589020;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05589030;05589060;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05589070;05589080;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05589090;05590190;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05591000;05593100;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05594000;05596900;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05601000;05616906;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05617000;05619080;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05620000;05629000;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05629010;05640904;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05641000;05641000;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05641010;05641010;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05641012;05641060;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05641070;05641070;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05641080;05641080;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05641090;05641110;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05641120;05656000;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05656010;05656010;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05656020;05656030;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05656040;05656040;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05656050;05658060;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05658070;05658070;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05658080;05658080;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05662000;05662010;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05662040;05662040;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05662050;05662060;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05662080;05662901;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05665010;05665010;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05665070;05665070;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05670000;05679040;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05679050;05679050;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05679060;05679100;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05679110;05679110;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05679120;05684901;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05685000;05685000;SP;3550308;SAO PAULO;TZC;Altíssimo;3;Atendido;Capital;SPC
05685010;05685030;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05685040;05685040;SP;3550308;SAO PAULO;TZC;Altíssimo;3;Atendido;Capital;SPC
05685050;05685090;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05685900;05685900;SP;3550308;SAO PAULO;TZC;Altíssimo;3;Atendido;Capital;SPC
05685901;05686020;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05686040;05686040;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05686060;05693000;SP;3550308;SAO PAULO;TZC;Padrão;2;Atendido;Capital;SPC
05703010;05703010;SP;3550308;SAO PAULO;TZC;Alto;2;Atendido;Capital;SPC
05704020;05705900;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05705901;05705901;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05706270;05706340;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05707000;05707001;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05707002;05709010;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05709020;05709020;SP;3550308;SAO PAULO;TZC;Alto;2;Atendido;Capital;SPC
05709030;05709050;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05710010;05711130;SP;3550308;SAO PAULO;TZC;Alto;2;Atendido;Capital;SPC
05711140;05711140;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05711160;05711900;SP;3550308;SAO PAULO;TZC;Alto;2;Atendido;Capital;SPC
05712010;05712020;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05712030;05712030;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05712040;05712040;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05712050;05712060;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05712070;05712070;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05712080;05718340;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05723330;05723330;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05723335;05723340;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05723350;05723360;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05723370;05723370;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05723380;05723400;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05723410;05724904;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05725030;05729130;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05730150;05731090;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731190;05731190;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731200;05731200;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731210;05731210;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731220;05731220;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731230;05731240;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731250;05731250;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731260;05731260;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731261;05731263;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731270;05731290;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731300;05731310;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731320;05731330;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731340;05731340;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731350;05731360;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731370;05731380;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731400;05731400;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05731410;05731410;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05731430;05734020;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05734030;05734080;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05734090;05734095;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05734100;05734120;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05734130;05736230;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05740010;05740050;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05741170;05741240;SP;3550308;SAO PAULO;TZC;Alto;2;Atendido;Capital;SPC
05742050;05742130;SP;3550308;SAO PAULO;TZC;Alto;2;Atendido;Capital;SPC
05742140;05743170;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05743180;05743190;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05743200;05745220;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05745230;05745230;SP;3550308;SAO PAULO;TZC;Alto;2;Atendido;Capital;SPC
05745240;05745250;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05749240;05749250;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05749260;05749260;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05749270;05749270;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05749280;05749280;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05749290;05749290;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05749300;05749310;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05749320;05749320;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05749321;05749323;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05749330;05749340;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05749345;05749360;SP;3550308;SAO PAULO;TZO;Alto;2;Atendido;Capital;SPC
05750170;05750170;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05750250;05750270;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05750290;05750290;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05750300;05750300;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05750320;05750320;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05750330;05750330;SP;3550308;SAO PAULO;TZO;Padrão;2;Atendido;Capital;SPC
05756425;05756425;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05852485;05852485;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05857215;05857215;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05857227;05857227;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05870045;05870045;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05872055;05872055;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05889010;05889020;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05889362;05889368;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05889372;05889372;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05889385;05889385;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
05890245;05890245;SP;3550308;SAO PAULO;TZO;Altíssimo;3;Atendido;Capital;SPC
06010000;06010170;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06013000;06013900;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06016000;06016903;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06018000;06020910;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06023000;06023901;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06026000;06026901;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06028000;06028060;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06028080;06028170;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06028180;06028240;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06028250;06028310;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06028900;06028902;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06029900;06029902;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06030000;06036903;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06038000;06045900;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06050010;06050340;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06053000;06053017;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06053020;06053042;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06053050;06053130;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06053900;06053902;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06053903;06053904;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06056000;06060330;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06065000;06065430;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06070000;06070900;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06075000;06080320;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06080900;06080900;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06083000;06083090;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06083100;06083150;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06083160;06083215;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06083250;06083290;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06083900;06083911;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06086000;06086030;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06086040;06086075;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06086080;06086112;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06086120;06086270;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06086900;06086910;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06090000;06120045;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06120047;06120047;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06120050;06120070;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06120085;06126110;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06126130;06132315;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06132320;06132330;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06132340;06132480;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06142000;06142000;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06142010;06142250;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06142252;06142257;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06142260;06142351;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06142352;06142353;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06142354;06142356;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06142357;06142357;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06142360;06144400;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06149120;06149221;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06149900;06149900;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06150000;06150000;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06150002;06150335;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06150390;06150400;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06150492;06150493;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06150560;06160012;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160015;06160015;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160020;06160022;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160025;06160027;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160030;06160032;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160034;06160045;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160050;06160052;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160055;06160062;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160080;06160090;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160095;06160167;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160170;06160190;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160195;06160195;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160200;06160201;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160202;06160204;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160205;06160255;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160256;06160256;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160260;06160260;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160265;06160265;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160270;06160284;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160285;06160285;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160290;06160300;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160303;06160304;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160310;06160330;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160331;06160334;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160335;06160336;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160337;06160337;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160340;06160340;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160341;06160345;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160350;06160350;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160355;06160355;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160360;06160380;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160382;06160382;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06160385;06160400;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06160410;06160460;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162000;06162065;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162070;06162072;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162075;06162075;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162080;06162110;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162115;06162209;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162210;06162210;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162211;06162219;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162220;06162220;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162221;06162227;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162230;06162230;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162231;06162237;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162240;06162270;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162272;06162274;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162280;06162290;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162292;06162297;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162300;06162330;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162335;06162335;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06162340;06162360;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06162365;06162415;SP;3534401;OSASCO;TZO;Padrão;2;Atendido;Capital;SPG
06170000;06170000;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06170002;06170003;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06170004;06170019;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06170020;06170020;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06170030;06170100;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06170101;06170101;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06170102;06170105;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06170106;06170107;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06170108;06170108;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06170109;06170109;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06170110;06170110;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06170111;06170111;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06170120;06170450;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06170452;06170456;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06170458;06172070;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06172075;06172075;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06172080;06172260;SP;3534401;OSASCO;TZO;Alto;2;Atendido;Capital;SPG
06172282;06172420;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06180000;06194230;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06210000;06210905;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06213000;06216902;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06276125;06276125;SP;3534401;OSASCO;TZO;Altíssimo;3;Atendido;Capital;SPG
06310010;06311250;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06315000;06320410;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06321000;06326500;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06327000;06341570;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06341580;06341580;SP;3510609;CARAPICUIBA;TZO;Padrão;2;Atendido;Capital;SPG
06341590;06343560;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06345000;06345770;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06345775;06345775;SP;3510609;CARAPICUIBA;TZO;Padrão;2;Atendido;Capital;SPG
06345900;06380360;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06381000;06397670;SP;3510609;CARAPICUIBA;TZO;Altíssimo;3;Atendido;Capital;SPG
06401000;06402300;SP;3505708;BARUERI;TZO;Padrão;2;Atendido;Capital;SPG
06404000;06405900;SP;3505708;BARUERI;TZO;Padrão;2;Atendido;Capital;SPG
06405901;06405902;SP;3505708;BARUERI;TZO;Alto;2;Atendido;Capital;SPG
06406120;06406180;SP;3505708;BARUERI;TZO;Padrão;2;Atendido;Capital;SPG
06406900;06406900;SP;3505708;BARUERI;TZO;Alto;2;Atendido;Capital;SPG
06407000;06409030;SP;3505708;BARUERI;TZO;Padrão;2;Atendido;Capital;SPG
06409040;06409040;SP;3505708;BARUERI;TZO;Altíssimo;3;Atendido;Capital;SPG
06409045;06413695;SP;3505708;BARUERI;TZO;Padrão;2;Atendido;Capital;SPG
06413700;06413700;SP;3505708;BARUERI;TZO;Altíssimo;3;Atendido;Capital;SPG
06413710;06415250;SP;3505708;BARUERI;TZO;Padrão;2;Atendido;Capital;SPG
06416000;06419140;SP;3505708;BARUERI;TZO;Padrão;2;Atendido;Capital;SPG
06419160;06419160;SP;3505708;BARUERI;TZO;Alto;2;Atendido;Capital;SPG
